0,	0,	1.00071
0,	1,	0.998702
0,	2,	1.00409
0,	3,	0.999005
0,	4,	1.00551
0,	5,	1.00014
0,	6,	1.00158
0,	7,	0.997309
0,	8,	0.996009
0,	9,	0.9953
0,	10,	0.998861
0,	11,	1.00037
0,	12,	1.00472
0,	13,	1.003
0,	14,	1.0036
0,	15,	1.00112
0,	16,	1.00288
0,	17,	1.0003
0,	18,	1.00256
0,	19,	1.00006
0,	20,	1.00254
0,	21,	1.00105
0,	22,	1.00304
0,	23,	1.00067
0,	24,	1.00299
0,	25,	1.00126
0,	26,	1.00248
0,	27,	1.00065
0,	28,	1.00263
0,	29,	1.00076
0,	30,	1.00203
0,	31,	1.00076
0,	32,	1.00263
0,	33,	1.00065
0,	34,	1.00248
0,	35,	1.00126
0,	36,	1.00299
0,	37,	1.00067
0,	38,	1.00304
0,	39,	1.00105
0,	40,	1.00254
0,	41,	1.00006
0,	42,	1.00256
0,	43,	1.0003
0,	44,	1.00288
0,	45,	1.00112
0,	46,	1.0036
0,	47,	1.003
0,	48,	1.00472
0,	49,	1.00037
0,	50,	0.998861
0,	51,	0.9953
0,	52,	0.996009
0,	53,	0.997309
0,	54,	1.00158
0,	55,	1.00014
0,	56,	1.00551
0,	57,	0.999005
0,	58,	1.00409
0,	59,	0.998702
0,	60,	1.00071
0,	61,	1.00076
0,	62,	0.9981
0,	63,	1.00239
0,	64,	0.997458
0,	65,	1.00214
0,	66,	0.998493
0,	67,	1.00073
0,	68,	0.999983
0,	69,	0.999432
0,	70,	1.00095
0,	71,	0.998839
0,	72,	1.0012
0,	73,	0.998874
0,	74,	1.00098
0,	75,	0.999197
0,	76,	1.00062
0,	77,	0.999546
0,	78,	1.0003
0,	79,	0.999826
0,	80,	1.00006
0,	81,	1.00006
0,	82,	0.999826
0,	83,	1.0003
0,	84,	0.999546
0,	85,	1.00062
0,	86,	0.999197
0,	87,	1.00098
0,	88,	0.998874
0,	89,	1.0012
0,	90,	0.998839
0,	91,	1.00095
0,	92,	0.999432
