0,	0,	1.00653
0,	1,	1.00046
0,	2,	1.00223
0,	3,	0.995798
0,	4,	1.00164
0,	5,	0.997599
0,	6,	0.998667
0,	7,	1.0005
0,	8,	1.00162
0,	9,	0.999454
0,	10,	1.00344
0,	11,	0.997672
0,	12,	1.00192
0,	13,	0.997192
0,	14,	1.0046
0,	15,	0.997733
0,	16,	1.00443
0,	17,	0.999676
0,	18,	1.00008
0,	19,	0.999894
0,	20,	0.997193
0,	21,	1.00273
0,	22,	1.00171
0,	23,	1.00433
0,	24,	1.0025
0,	25,	1.00356
0,	26,	0.999341
0,	27,	1.0018
0,	28,	0.998446
0,	29,	1.0017
0,	30,	0.996963
0,	31,	1.0017
0,	32,	0.998446
0,	33,	1.0018
0,	34,	0.999341
0,	35,	1.00356
0,	36,	1.0025
0,	37,	1.00433
0,	38,	1.00171
0,	39,	1.00273
0,	40,	0.997193
0,	41,	0.999894
0,	42,	1.00008
0,	43,	0.999676
0,	44,	1.00443
0,	45,	0.997733
0,	46,	1.0046
0,	47,	0.997192
0,	48,	1.00192
0,	49,	0.997672
0,	50,	1.00344
0,	51,	0.999454
0,	52,	1.00162
0,	53,	1.0005
0,	54,	0.998667
0,	55,	0.997599
0,	56,	1.00164
0,	57,	0.995798
0,	58,	1.00223
0,	59,	1.00046
0,	60,	1.00653
0,	61,	0.9975
0,	62,	1.00358
0,	63,	0.997599
0,	64,	1.00164
0,	65,	0.996225
0,	66,	1.00188
0,	67,	0.999528
0,	68,	1.00588
0,	69,	0.998967
0,	70,	1.00183
0,	71,	0.99649
0,	72,	0.999517
0,	73,	0.996616
0,	74,	1.00028
0,	75,	0.998568
0,	76,	1.00057
0,	77,	0.998254
0,	78,	1.00081
0,	79,	0.998567
0,	80,	0.996535
0,	81,	0.996535
0,	82,	0.998567
0,	83,	1.00081
0,	84,	0.998254
0,	85,	1.00057
0,	86,	0.998568
0,	87,	1.00028
0,	88,	0.996616
0,	89,	0.999517
0,	90,	0.99649
0,	91,	1.00183
0,	92,	0.998967
0,	93,	1.00588
0,	94,	0.999528
0,	95,	1.00188
0,	96,	0.996225
0,	97,	1.00164
0,	98,	0.997599
0,	99,	1.00358
0,	100,	0.9975
1,	0,	1.00046
1,	1,	0.998142
1,	2,	1.00463
1,	3,	1.00131
1,	4,	1.00337
1,	5,	1.00026
1,	6,	0.99755
1,	7,	0.999815
1,	8,	0.99739
1,	9,	1.00161
1,	10,	1.00027
1,	11,	1.00338
1,	12,	1.00191
1,	13,	1.00029
1,	14,	1.0026
1,	15,	0.999972
1,	16,	1.0054
1,	17,	1.00182
1,	18,	1.00395
1,	19,	1.00154
1,	20,	0.9995
1,	21,	1.00022
1,	22,	0.996809
1,	23,	0.999695
1,	24,	1.00024
1,	25,	1.00016
1,	26,	1.00393
1,	27,	0.999905
1,	28,	1.00576
1,	29,	1.00046
1,	30,	1.00669
1,	31,	1.00046
1,	32,	1.00576
1,	33,	0.999905
1,	34,	1.00393
1,	35,	1.00016
1,	36,	1.00024
1,	37,	0.999695
1,	38,	0.996809
1,	39,	1.00022
1,	40,	0.9995
1,	41,	1.00154
1,	42,	1.00395
1,	43,	1.00182
1,	44,	1.0054
1,	45,	0.999972
1,	46,	1.0026
1,	47,	1.00029
1,	48,	1.00191
1,	49,	1.00338
1,	50,	1.00027
1,	51,	1.00161
1,	52,	0.99739
1,	53,	0.999815
1,	54,	0.99755
1,	55,	1.00026
1,	56,	1.00337
1,	57,	1.00131
1,	58,	1.00463
1,	59,	0.998142
1,	60,	1.00046
1,	61,	0.998061
1,	62,	1.00044
1,	63,	0.999215
1,	64,	1.00171
1,	65,	0.995514
1,	66,	1.00192
1,	67,	0.99589
1,	68,	1.00096
1,	69,	0.995604
1,	70,	1.00056
1,	71,	0.996999
1,	72,	1.00251
1,	73,	0.998145
1,	74,	0.999701
1,	75,	0.998938
1,	76,	0.998056
1,	77,	1.00066
1,	78,	1.00127
1,	79,	1.00193
1,	80,	1.00258
1,	81,	1.00258
1,	82,	1.00193
1,	83,	1.00127
1,	84,	1.00066
1,	85,	0.998056
1,	86,	0.998938
1,	87,	0.999701
1,	88,	0.998145
1,	89,	1.00251
1,	90,	0.996999
1,	91,	1.00056
1,	92,	0.995604
1,	93,	1.00096
1,	94,	0.99589
1,	95,	1.00192
1,	96,	0.995514
1,	97,	1.00171
1,	98,	0.999215
1,	99,	1.00044
1,	100,	0.998061
2,	0,	1.00223
2,	1,	1.00463
2,	2,	0.99609
2,	3,	0.997395
2,	4,	0.996916
2,	5,	0.998666
2,	6,	0.999936
2,	7,	1.00094
2,	8,	1.00205
2,	9,	0.999212
2,	10,	1.00175
2,	11,	0.999062
2,	12,	0.996723
2,	13,	0.996934
2,	14,	0.997539
2,	15,	0.997787
2,	16,	1.00039
2,	17,	0.999871
2,	18,	1.00001
2,	19,	0.999546
2,	20,	0.997419
2,	21,	0.999256
2,	22,	0.999076
2,	23,	0.998912
2,	24,	1.00017
2,	25,	1.00003
2,	26,	0.999597
2,	27,	1.00175
2,	28,	1.00065
2,	29,	1.00238
2,	30,	0.998794
2,	31,	1.00238
2,	32,	1.00065
2,	33,	1.00175
2,	34,	0.999597
2,	35,	1.00003
2,	36,	1.00017
2,	37,	0.998912
2,	38,	0.999076
2,	39,	0.999256
2,	40,	0.997419
2,	41,	0.999546
2,	42,	1.00001
2,	43,	0.999871
2,	44,	1.00039
2,	45,	0.997787
2,	46,	0.997539
2,	47,	0.996934
2,	48,	0.996723
2,	49,	0.999062
2,	50,	1.00175
2,	51,	0.999212
2,	52,	1.00205
2,	53,	1.00094
2,	54,	0.999936
2,	55,	0.998666
2,	56,	0.996916
2,	57,	0.997395
2,	58,	0.99609
2,	59,	1.00463
2,	60,	1.00223
2,	61,	0.999852
2,	62,	1.00093
2,	63,	1.00019
2,	64,	1.00275
2,	65,	0.999053
2,	66,	1.00225
2,	67,	0.99956
2,	68,	1.00443
2,	69,	0.99819
2,	70,	1.00246
2,	71,	0.998376
2,	72,	1.00166
2,	73,	1.00059
2,	74,	0.99834
2,	75,	1.00056
2,	76,	0.996087
2,	77,	0.999313
2,	78,	1.00057
2,	79,	1.00093
2,	80,	0.999132
2,	81,	0.999132
2,	82,	1.00093
2,	83,	1.00057
2,	84,	0.999313
2,	85,	0.996087
2,	86,	1.00056
2,	87,	0.99834
2,	88,	1.00059
2,	89,	1.00166
2,	90,	0.998376
2,	91,	1.00246
2,	92,	0.99819
2,	93,	1.00443
2,	94,	0.99956
2,	95,	1.00225
2,	96,	0.999053
2,	97,	1.00275
2,	98,	1.00019
2,	99,	1.00093
2,	100,	0.999852
3,	0,	0.995798
3,	1,	1.00131
3,	2,	0.997395
3,	3,	1.0018
3,	4,	0.998438
3,	5,	1.00158
3,	6,	1.0001
3,	7,	1.00024
3,	8,	1.00027
3,	9,	0.999867
3,	10,	1.00213
3,	11,	1.00213
3,	12,	1.00319
3,	13,	0.998038
3,	14,	1.0002
3,	15,	0.996675
3,	16,	1.0005
3,	17,	0.999391
3,	18,	1.00079
3,	19,	1.00115
3,	20,	0.999455
3,	21,	0.998159
3,	22,	0.997101
3,	23,	0.998006
3,	24,	0.999678
3,	25,	1.0004
3,	26,	1.00045
3,	27,	1.0017
3,	28,	1.00101
3,	29,	0.999713
3,	30,	1.00115
3,	31,	0.999713
3,	32,	1.00101
3,	33,	1.0017
3,	34,	1.00045
3,	35,	1.0004
3,	36,	0.999678
3,	37,	0.998006
3,	38,	0.997101
3,	39,	0.998159
3,	40,	0.999455
3,	41,	1.00115
3,	42,	1.00079
3,	43,	0.999391
3,	44,	1.0005
3,	45,	0.996675
3,	46,	1.0002
3,	47,	0.998038
3,	48,	1.00319
3,	49,	1.00213
3,	50,	1.00213
3,	51,	0.999867
3,	52,	1.00027
3,	53,	1.00024
3,	54,	1.0001
3,	55,	1.00158
3,	56,	0.998438
3,	57,	1.0018
3,	58,	0.997395
3,	59,	1.00131
3,	60,	0.995798
3,	61,	1.00056
3,	62,	0.995742
3,	63,	1.00193
3,	64,	0.999201
3,	65,	1.00073
3,	66,	1.00101
3,	67,	1.00009
3,	68,	1.00184
3,	69,	0.99883
3,	70,	1.00258
3,	71,	0.998417
3,	72,	1.00251
3,	73,	0.998532
3,	74,	0.999432
3,	75,	1.0011
3,	76,	0.99704
3,	77,	1.00182
3,	78,	0.998012
3,	79,	1.00027
3,	80,	0.999905
3,	81,	0.999905
3,	82,	1.00027
3,	83,	0.998012
3,	84,	1.00182
3,	85,	0.99704
3,	86,	1.0011
3,	87,	0.999432
3,	88,	0.998532
3,	89,	1.00251
3,	90,	0.998417
3,	91,	1.00258
3,	92,	0.99883
3,	93,	1.00184
3,	94,	1.00009
3,	95,	1.00101
3,	96,	1.00073
3,	97,	0.999201
3,	98,	1.00193
3,	99,	0.995742
3,	100,	1.00056
4,	0,	1.00164
4,	1,	1.00337
4,	2,	0.996916
4,	3,	0.998438
4,	4,	0.997507
4,	5,	0.999342
4,	6,	1.00138
4,	7,	0.999482
4,	8,	1.00112
4,	9,	0.998513
4,	10,	1.00101
4,	11,	1.00099
4,	12,	0.997518
4,	13,	1.001
4,	14,	0.998641
4,	15,	1.00279
4,	16,	0.998076
4,	17,	1.00041
4,	18,	0.995146
4,	19,	0.997711
4,	20,	0.994836
4,	21,	0.996362
4,	22,	0.998842
4,	23,	0.996642
4,	24,	1.00149
4,	25,	1.00003
4,	26,	1.00064
4,	27,	1.00258
4,	28,	0.999564
4,	29,	0.999275
4,	30,	0.995402
4,	31,	0.999275
4,	32,	0.999564
4,	33,	1.00258
4,	34,	1.00064
4,	35,	1.00003
4,	36,	1.00149
4,	37,	0.996642
4,	38,	0.998842
4,	39,	0.996362
4,	40,	0.994836
4,	41,	0.997711
4,	42,	0.995146
4,	43,	1.00041
4,	44,	0.998076
4,	45,	1.00279
4,	46,	0.998641
4,	47,	1.001
4,	48,	0.997518
4,	49,	1.00099
4,	50,	1.00101
4,	51,	0.998513
4,	52,	1.00112
4,	53,	0.999482
4,	54,	1.00138
4,	55,	0.999342
4,	56,	0.997507
4,	57,	0.998438
4,	58,	0.996916
4,	59,	1.00337
4,	60,	1.00164
4,	61,	0.996952
4,	62,	0.998508
4,	63,	0.998009
4,	64,	1.00035
4,	65,	1.00085
4,	66,	0.999671
4,	67,	1.00128
4,	68,	1.00013
4,	69,	1.00012
4,	70,	0.999163
4,	71,	0.998713
4,	72,	0.999435
4,	73,	0.999285
4,	74,	1.00002
4,	75,	1.00025
4,	76,	1.001
4,	77,	0.999487
4,	78,	1.00443
4,	79,	1.00213
4,	80,	1.00299
4,	81,	1.00299
4,	82,	1.00213
4,	83,	1.00443
4,	84,	0.999487
4,	85,	1.001
4,	86,	1.00025
4,	87,	1.00002
4,	88,	0.999285
4,	89,	0.999435
4,	90,	0.998713
4,	91,	0.999163
4,	92,	1.00012
4,	93,	1.00013
4,	94,	1.00128
4,	95,	0.999671
4,	96,	1.00085
4,	97,	1.00035
4,	98,	0.998009
4,	99,	0.998508
4,	100,	0.996952
5,	0,	0.997599
5,	1,	1.00026
5,	2,	0.998666
5,	3,	1.00158
5,	4,	0.999342
5,	5,	1.00098
5,	6,	1.00213
5,	7,	0.999323
5,	8,	1.0022
5,	9,	0.999568
5,	10,	1.00304
5,	11,	1.00183
5,	12,	1.00546
5,	13,	0.999811
5,	14,	1.00291
5,	15,	0.99839
5,	16,	1.0003
5,	17,	0.999449
5,	18,	0.999801
5,	19,	1.00188
5,	20,	1.00075
5,	21,	0.998915
5,	22,	1.00051
5,	23,	0.999501
5,	24,	1.00181
5,	25,	1.00122
5,	26,	0.998911
5,	27,	1.00225
5,	28,	0.998896
5,	29,	0.997097
5,	30,	0.998677
5,	31,	0.997097
5,	32,	0.998896
5,	33,	1.00225
5,	34,	0.998911
5,	35,	1.00122
5,	36,	1.00181
5,	37,	0.999501
5,	38,	1.00051
5,	39,	0.998915
5,	40,	1.00075
5,	41,	1.00188
5,	42,	0.999801
5,	43,	0.999449
5,	44,	1.0003
5,	45,	0.99839
5,	46,	1.00291
5,	47,	0.999811
5,	48,	1.00546
5,	49,	1.00183
5,	50,	1.00304
5,	51,	0.999568
5,	52,	1.0022
5,	53,	0.999323
5,	54,	1.00213
5,	55,	1.00098
5,	56,	0.999342
5,	57,	1.00158
5,	58,	0.998666
5,	59,	1.00026
5,	60,	0.997599
5,	61,	0.99758
5,	62,	0.995017
5,	63,	0.998228
5,	64,	0.99736
5,	65,	1.00198
5,	66,	0.999903
5,	67,	1.00118
5,	68,	1.00046
5,	69,	0.998953
5,	70,	1.00033
5,	71,	0.996656
5,	72,	0.999039
5,	73,	0.996207
5,	74,	1.00138
5,	75,	1.00228
5,	76,	1.00223
5,	77,	1.00327
5,	78,	0.998428
5,	79,	0.999541
5,	80,	0.999278
5,	81,	0.999278
5,	82,	0.999541
5,	83,	0.998428
5,	84,	1.00327
5,	85,	1.00223
5,	86,	1.00228
5,	87,	1.00138
5,	88,	0.996207
5,	89,	0.999039
5,	90,	0.996656
5,	91,	1.00033
5,	92,	0.998953
5,	93,	1.00046
5,	94,	1.00118
5,	95,	0.999903
5,	96,	1.00198
5,	97,	0.99736
5,	98,	0.998228
5,	99,	0.995017
5,	100,	0.99758
6,	0,	0.998667
6,	1,	0.99755
6,	2,	0.999936
6,	3,	1.0001
6,	4,	1.00138
6,	5,	1.00213
6,	6,	1.00234
6,	7,	1.00051
6,	8,	1.00205
6,	9,	0.998285
6,	10,	1.00187
6,	11,	0.999018
6,	12,	1.00082
6,	13,	0.999595
6,	14,	1.00332
6,	15,	1.00088
6,	16,	1.00275
6,	17,	1.00006
6,	18,	0.998768
6,	19,	0.999803
6,	20,	0.99961
6,	21,	1.00032
6,	22,	1.00136
6,	23,	0.997472
6,	24,	0.998787
6,	25,	0.99977
6,	26,	0.999245
6,	27,	1.0034
6,	28,	0.999661
6,	29,	1.00009
6,	30,	0.996697
6,	31,	1.00009
6,	32,	0.999661
6,	33,	1.0034
6,	34,	0.999245
6,	35,	0.99977
6,	36,	0.998787
6,	37,	0.997472
6,	38,	1.00136
6,	39,	1.00032
6,	40,	0.99961
6,	41,	0.999803
6,	42,	0.998768
6,	43,	1.00006
6,	44,	1.00275
6,	45,	1.00088
6,	46,	1.00332
6,	47,	0.999595
6,	48,	1.00082
6,	49,	0.999018
6,	50,	1.00187
6,	51,	0.998285
6,	52,	1.00205
6,	53,	1.00051
6,	54,	1.00234
6,	55,	1.00213
6,	56,	1.00138
6,	57,	1.0001
6,	58,	0.999936
6,	59,	0.99755
6,	60,	0.998667
6,	61,	0.991737
6,	62,	0.996268
6,	63,	0.994329
6,	64,	0.998873
6,	65,	0.998958
6,	66,	1.00064
6,	67,	1.00166
6,	68,	1.00206
6,	69,	1.00193
6,	70,	1.00038
6,	71,	0.999612
6,	72,	0.998162
6,	73,	0.999491
6,	74,	0.998596
6,	75,	1.00183
6,	76,	1.00104
6,	77,	1.00075
6,	78,	1.00287
6,	79,	1.00121
6,	80,	1.00221
6,	81,	1.00221
6,	82,	1.00121
6,	83,	1.00287
6,	84,	1.00075
6,	85,	1.00104
6,	86,	1.00183
6,	87,	0.998596
6,	88,	0.999491
6,	89,	0.998162
6,	90,	0.999612
6,	91,	1.00038
6,	92,	1.00193
6,	93,	1.00206
6,	94,	1.00166
6,	95,	1.00064
6,	96,	0.998958
6,	97,	0.998873
6,	98,	0.994329
6,	99,	0.996268
6,	100,	0.991737
7,	0,	1.0005
7,	1,	0.999815
7,	2,	1.00094
7,	3,	1.00024
7,	4,	0.999482
7,	5,	0.999323
7,	6,	1.00051
7,	7,	0.998184
7,	8,	1.00037
7,	9,	0.998811
7,	10,	1.00035
7,	11,	1.00171
7,	12,	1.00287
7,	13,	1.00155
7,	14,	1.00329
7,	15,	1.00088
7,	16,	1.0033
7,	17,	1.00175
7,	18,	1.00123
7,	19,	1.00212
7,	20,	1.00085
7,	21,	1.00035
7,	22,	1.00066
7,	23,	0.999926
7,	24,	0.999911
7,	25,	0.99992
7,	26,	0.998458
7,	27,	0.999495
7,	28,	0.999978
7,	29,	0.995545
7,	30,	1.00112
7,	31,	0.995545
7,	32,	0.999978
7,	33,	0.999495
7,	34,	0.998458
7,	35,	0.99992
7,	36,	0.999911
7,	37,	0.999926
7,	38,	1.00066
7,	39,	1.00035
7,	40,	1.00085
7,	41,	1.00212
7,	42,	1.00123
7,	43,	1.00175
7,	44,	1.0033
7,	45,	1.00088
7,	46,	1.00329
7,	47,	1.00155
7,	48,	1.00287
7,	49,	1.00171
7,	50,	1.00035
7,	51,	0.998811
7,	52,	1.00037
7,	53,	0.998184
7,	54,	1.00051
7,	55,	0.999323
7,	56,	0.999482
7,	57,	1.00024
7,	58,	1.00094
7,	59,	0.999815
7,	60,	1.0005
7,	61,	0.998022
7,	62,	0.998033
7,	63,	0.999391
7,	64,	0.99947
7,	65,	1.00296
7,	66,	1.00009
7,	67,	1.00068
7,	68,	0.998809
7,	69,	0.998205
7,	70,	0.998942
7,	71,	0.997363
7,	72,	0.99805
7,	73,	0.997766
7,	74,	0.999707
7,	75,	1.00222
7,	76,	1.00097
7,	77,	1.00173
7,	78,	0.998929
7,	79,	0.99943
7,	80,	1.00043
7,	81,	1.00043
7,	82,	0.99943
7,	83,	0.998929
7,	84,	1.00173
7,	85,	1.00097
7,	86,	1.00222
7,	87,	0.999707
7,	88,	0.997766
7,	89,	0.99805
7,	90,	0.997363
7,	91,	0.998942
7,	92,	0.998205
7,	93,	0.998809
7,	94,	1.00068
7,	95,	1.00009
7,	96,	1.00296
7,	97,	0.99947
7,	98,	0.999391
7,	99,	0.998033
7,	100,	0.998022
8,	0,	1.00162
8,	1,	0.99739
8,	2,	1.00205
8,	3,	1.00027
8,	4,	1.00112
8,	5,	1.0022
8,	6,	1.00205
8,	7,	1.00037
8,	8,	1.00434
8,	9,	0.997349
8,	10,	1.00322
8,	11,	0.997392
8,	12,	1.00032
8,	13,	1.00018
8,	14,	1.00306
8,	15,	1.00194
8,	16,	1.00319
8,	17,	1.00065
8,	18,	0.998938
8,	19,	0.999573
8,	20,	1.00139
8,	21,	1.00249
8,	22,	1.00319
8,	23,	0.99804
8,	24,	0.997359
8,	25,	0.999043
8,	26,	0.999528
8,	27,	1.00127
8,	28,	0.999102
8,	29,	0.998861
8,	30,	0.996279
8,	31,	0.998861
8,	32,	0.999102
8,	33,	1.00127
8,	34,	0.999528
8,	35,	0.999043
8,	36,	0.997359
8,	37,	0.99804
8,	38,	1.00319
8,	39,	1.00249
8,	40,	1.00139
8,	41,	0.999573
8,	42,	0.998938
8,	43,	1.00065
8,	44,	1.00319
8,	45,	1.00194
8,	46,	1.00306
8,	47,	1.00018
8,	48,	1.00032
8,	49,	0.997392
8,	50,	1.00322
8,	51,	0.997349
8,	52,	1.00434
8,	53,	1.00037
8,	54,	1.00205
8,	55,	1.0022
8,	56,	1.00112
8,	57,	1.00027
8,	58,	1.00205
8,	59,	0.99739
8,	60,	1.00162
8,	61,	0.995718
8,	62,	0.999509
8,	63,	0.997267
8,	64,	0.997879
8,	65,	0.998781
8,	66,	1.00045
8,	67,	1.00267
8,	68,	1.00318
8,	69,	1.00303
8,	70,	1.00241
8,	71,	1.00007
8,	72,	0.999846
8,	73,	0.998279
8,	74,	0.99704
8,	75,	0.998525
