0,	0,	0.997505
0,	1,	0.995914
0,	2,	1.00096
0,	3,	1.00106
0,	4,	1.00208
0,	5,	1.00447
0,	6,	1.00026
0,	7,	1.00453
0,	8,	0.998749
0,	9,	0.998634
0,	10,	0.997634
0,	11,	0.99469
0,	12,	0.997817
0,	13,	0.998833
0,	14,	0.999356
0,	15,	1.00435
0,	16,	1.00096
0,	17,	1.0021
0,	18,	1.00053
0,	19,	0.998252
0,	20,	0.999899
0,	21,	0.997808
0,	22,	1.00143
0,	23,	1.00062
0,	24,	1.00287
0,	25,	1.00275
0,	26,	1.00072
0,	27,	0.999433
0,	28,	1.00211
0,	29,	0.994977
0,	30,	1.00409
0,	31,	0.994977
0,	32,	1.00211
0,	33,	0.999433
0,	34,	1.00072
0,	35,	1.00275
0,	36,	1.00287
0,	37,	1.00062
0,	38,	1.00143
0,	39,	0.997808
0,	40,	0.999899
0,	41,	0.998252
0,	42,	1.00053
0,	43,	1.0021
0,	44,	1.00096
0,	45,	1.00435
0,	46,	0.999356
0,	47,	0.998833
0,	48,	0.997817
0,	49,	0.99469
0,	50,	0.997634
0,	51,	0.998634
0,	52,	0.998749
0,	53,	1.00453
0,	54,	1.00026
0,	55,	1.00447
0,	56,	1.00208
0,	57,	1.00106
0,	58,	1.00096
0,	59,	0.995914
0,	60,	0.997505
0,	61,	0.997375
0,	62,	0.998767
0,	63,	0.998584
0,	64,	0.997295
0,	65,	1.00006
0,	66,	0.998134
0,	67,	1.00497
0,	68,	0.998443
0,	69,	1.00443
0,	70,	0.995086
0,	71,	1.00094
0,	72,	0.997638
0,	73,	1.00268
0,	74,	1.00238
0,	75,	1.00155
0,	76,	1.00187
0,	77,	0.99848
0,	78,	0.99964
0,	79,	0.997676
0,	80,	0.998521
0,	81,	0.998521
0,	82,	0.997676
0,	83,	0.99964
0,	84,	0.99848
0,	85,	1.00187
0,	86,	1.00155
0,	87,	1.00238
0,	88,	1.00268
0,	89,	0.997638
0,	90,	1.00094
0,	91,	0.995086
0,	92,	1.00443
0,	93,	0.998443
0,	94,	1.00497
0,	95,	0.998134
0,	96,	1.00006
0,	97,	0.997295
0,	98,	0.998584
0,	99,	0.998767
0,	100,	0.997375
1,	0,	0.995914
1,	1,	0.997539
1,	2,	0.996589
1,	3,	1.00032
1,	4,	0.997636
1,	5,	1.00184
1,	6,	0.995928
1,	7,	1.00078
1,	8,	0.99669
1,	9,	1.00064
1,	10,	0.998547
1,	11,	0.99852
1,	12,	1.00184
1,	13,	1.00129
1,	14,	1.00304
1,	15,	1.00056
1,	16,	0.999
1,	17,	1.00083
1,	18,	1.00032
